name,url,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,streetAddress,addressLocality,addressRegion,openingHoursSpecification,addressString,geoString,ratingString,full_address
El Antojo (Burien),https://www.ubereats.com/store/el-antojo-burien/5gZ91sTATJuapyqUoZVsHQ,"['Black-owned', 'Mexican', 'Family Meals', 'Group Friendly']",4.5,90,$,47.47024,-122.3347689,12538455945,98166,119 SW 148th St,Burien,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '8:0', 'closes': '23:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '8:0', 'closes': '11:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '10:0', 'closes': '23:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '10:15', 'closes': '11:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '10:0', 'closes': '1:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '10:15', 'closes': '11:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '8:0', 'closes': '1:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '8:0', 'closes': '11:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Burien', 'addressRegion': 'WA', 'postalCode': '98166', 'addressCountry': 'US', 'streetAddress': '119 SW 148th St'}","{'@type': 'GeoCoordinates', 'latitude': 47.47024, 'longitude': -122.3347689}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '90'}","El Antojo (Burien), 119 SW 148th St, Burien, WA, 98166"
Renton Bistro Vietnamese Cuisine,https://www.ubereats.com/store/renton-bistro-vietnamese-cuisine/onKtFMebShex2BC8KTFv_w,['Vietnamese'],,,$,47.4799853,-122.2135456,14255235413,98057,212 S 3rd St,Renton,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Renton', 'addressRegion': 'WA', 'postalCode': '98057', 'addressCountry': 'US', 'streetAddress': '212 S 3rd St'}","{'@type': 'GeoCoordinates', 'latitude': 47.4799853, 'longitude': -122.2135456}",{},"Renton Bistro Vietnamese Cuisine, 212 S 3rd St, Renton, WA, 98057"
Stop Buy Corner Grocery &amp; Indian Restaurant,https://www.ubereats.com/store/stop-buy-corner-grocery-%26-indian-restaurant/TV3XebbOQByzAS_8BFfYWg,['Snacks'],,,$,47.46888,-122.28739,12064535028,98168,14857,Tukwila,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Tukwila', 'addressRegion': 'WA', 'postalCode': '98168', 'addressCountry': 'US', 'streetAddress': '14857'}","{'@type': 'GeoCoordinates', 'latitude': 47.46888, 'longitude': -122.28739}",{},"Stop Buy Corner Grocery &amp; Indian Restaurant, 14857, Tukwila, WA, 98168"
El Camion (West Seattle),https://www.ubereats.com/store/el-camion-west-seattle/HRSV1HzmX3aTK8lpOQp5mg,"['Mexican', 'Burritos', 'Tacos']",4.8,141,$,47.52057,-122.38993,12066590236,98136,9250 45th Avenue Southwest,Seattle,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '10:30', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '10:30', 'closes': '20:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Seattle', 'addressRegion': 'WA', 'postalCode': '98136', 'addressCountry': 'US', 'streetAddress': '9250 45th Avenue Southwest'}","{'@type': 'GeoCoordinates', 'latitude': 47.52057, 'longitude': -122.38993}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '141'}","El Camion (West Seattle), 9250 45th Avenue Southwest, Seattle, WA, 98136"
Taco Bell (2201 4th Avenue South),https://www.ubereats.com/store/taco-bell-2201-4th-avenue-south/_QZHIisiTaKWVDHTN_Ummw,"['American', 'Fast Food', 'wings', 'Family Meals', 'Family Friendly']",4.4,200,$,47.5836756,-122.3295606,13138463986,98134,2201 4th Avenue South,Seattle,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:0', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Seattle', 'addressRegion': 'WA', 'postalCode': '98134', 'addressCountry': 'US', 'streetAddress': '2201 4th Avenue South'}","{'@type': 'GeoCoordinates', 'latitude': 47.5836756, 'longitude': -122.3295606}","{'@type': 'AggregateRating', 'ratingValue': 4.4, 'reviewCount': '200'}","Taco Bell (2201 4th Avenue South), 2201 4th Avenue South, Seattle, WA, 98134"
Papa Johns (10222 NE 10th Street),https://www.ubereats.com/store/papa-johns-10222-ne-10th-street/ZSdu4vGdTi6a_6DzuIo20g,"['Pizza', 'Wings', 'Desserts', 'Sandwiches', 'Family Friendly', 'Group Friendly']",4.7,137,$,47.62856,-122.15889,14252897272,98005,13600 Northeast 20th Street,Bellevue,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '10:0', 'closes': '22:10'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '10:0', 'closes': '23:10'}]","{'@type': 'PostalAddress', 'addressLocality': 'Bellevue', 'addressRegion': 'WA', 'postalCode': '98005', 'addressCountry': 'US', 'streetAddress': '13600 Northeast 20th Street'}","{'@type': 'GeoCoordinates', 'latitude': 47.62856, 'longitude': -122.15889}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '137'}","Papa Johns (10222 NE 10th Street), 13600 Northeast 20th Street, Bellevue, WA, 98005"
El Piketon,https://www.ubereats.com/store/el-piketon/QMzJmgx9TdK5w-k-Q0p-eQ,"['American', 'Breakfast and Brunch', 'Seafood', 'Desserts', 'Allergy Friendly']",,,"",47.4258827,-122.2284667,12532377319,98032,19611 84th Ave S,Kent,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '9:0', 'closes': '22:6'}]","{'@type': 'PostalAddress', 'addressLocality': 'Kent', 'addressRegion': 'WA', 'postalCode': '98032', 'addressCountry': 'US', 'streetAddress': '19611 84th Ave S'}","{'@type': 'GeoCoordinates', 'latitude': 47.4258827, 'longitude': -122.2284667}",{},"El Piketon, 19611 84th Ave S, Kent, WA, 98032"
The Respectable Olive (8 W Mercer Pl),https://www.ubereats.com/store/the-respectable-olive-8-w-mercer-pl/qW359JWGVuaSnpQEquhbfw,"['Mediterranean', 'Halal', 'Breakfast and Brunch']",,,"",47.62475,-122.35727,19142171965,98119,8 W Mercer Pl,Seattle,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '3:0', 'closes': '4:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Seattle', 'addressRegion': 'WA', 'postalCode': '98119', 'addressCountry': 'US', 'streetAddress': '8 W Mercer Pl'}","{'@type': 'GeoCoordinates', 'latitude': 47.62475, 'longitude': -122.35727}",{},"The Respectable Olive (8 W Mercer Pl), 8 W Mercer Pl, Seattle, WA, 98119"
Circa,https://www.ubereats.com/store/circa/HT4q4eKFQPG74l0BTqYzAA,"['Breakfast and Brunch', 'American', 'Comfort Food', 'Family Friendly', 'Exclusive to Eats']",4.7,99,$$,47.5809254,-122.3868304,12069231102,98116,2605 California Ave SW,Seattle,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '9:0', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '17:0', 'closes': '20:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '11:30', 'closes': '14:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '17:0', 'closes': '20:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '9:0', 'closes': '11:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:30', 'closes': '14:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '17:0', 'closes': '21:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '9:0', 'closes': '11:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '9:0', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '17:0', 'closes': '21:59'}]","{'@type': 'PostalAddress', 'addressLocality': 'Seattle', 'addressRegion': 'WA', 'postalCode': '98116', 'addressCountry': 'US', 'streetAddress': '2605 California Ave SW'}","{'@type': 'GeoCoordinates', 'latitude': 47.5809254, 'longitude': -122.3868304}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '99'}","Circa, 2605 California Ave SW, Seattle, WA, 98116"
Great American Diner &amp; Bar,https://www.ubereats.com/store/great-american-diner-%26-bar/e8_z2EQ4RGCRWoKSk7IqCw,"['Diner', 'Burgers', 'Sandwich', 'Salads', 'American', 'Breakfast and Brunch', 'Group Friendly']",4.7,199,$$,47.5594679,-122.38661,12069382000,98116,4752 California Ave SW,Seattle,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '8:0', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '8:0', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '8:0', 'closes': '23:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Seattle', 'addressRegion': 'WA', 'postalCode': '98116', 'addressCountry': 'US', 'streetAddress': '4752 California Ave SW'}","{'@type': 'GeoCoordinates', 'latitude': 47.5594679, 'longitude': -122.38661}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '199'}","Great American Diner &amp; Bar, 4752 California Ave SW, Seattle, WA, 98116"
Chipotle Mexican Grill (17250 Southcenter Pkwy Ste 108),https://www.ubereats.com/store/chipotle-mexican-grill-17250-southcenter-pkwy-ste-108/F-slhTuyQMa3j6RIgjhRIA,"['Healthy', 'Mexican']",4.6,114,$,47.4489671,-122.2620803,14252070300,98188,17250 Southcenter Pkwy Ste 108,Tukwila,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday'], 'opens': '10:45', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '10:45', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Tukwila', 'addressRegion': 'WA', 'postalCode': '98188', 'addressCountry': 'US', 'streetAddress': '17250 Southcenter Pkwy Ste 108'}","{'@type': 'GeoCoordinates', 'latitude': 47.4489671, 'longitude': -122.2620803}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '114'}","Chipotle Mexican Grill (17250 Southcenter Pkwy Ste 108), 17250 Southcenter Pkwy Ste 108, Tukwila, WA, 98188"
Drip Tea,https://www.ubereats.com/store/drip-tea/gLERA3AlSFWNfsUPr4Nhdw,['Bubble Tea'],,,"",47.6133175,-122.3192906,12064574374,98122,1416 10th Ave,Seattle,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday'], 'opens': '12:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '12:0', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Seattle', 'addressRegion': 'WA', 'postalCode': '98122', 'addressCountry': 'US', 'streetAddress': '1416 10th Ave'}","{'@type': 'GeoCoordinates', 'latitude': 47.6133175, 'longitude': -122.3192906}",{},"Drip Tea, 1416 10th Ave, Seattle, WA, 98122"
MrBeast Burger (17300 Southcenter Parkway),https://www.ubereats.com/store/mrbeast-burger-17300-southcenter-parkway/MZFOegSXSIeMHQfBNV3nxw,"['American', 'Burgers', 'Chicken', 'Desserts']",4.3,12,$$,47.44845,-122.2619,18772327898,98188,17300 Southcenter Parkway,Tukwila,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:0', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Tukwila', 'addressRegion': 'WA', 'postalCode': '98188', 'addressCountry': 'US', 'streetAddress': '17300 Southcenter Parkway'}","{'@type': 'GeoCoordinates', 'latitude': 47.44845, 'longitude': -122.2619}","{'@type': 'AggregateRating', 'ratingValue': 4.3, 'reviewCount': '12'}","MrBeast Burger (17300 Southcenter Parkway), 17300 Southcenter Parkway, Tukwila, WA, 98188"
Ben Paris,https://www.ubereats.com/store/ben-paris/iZ-oGSrsS3qbPjMmM-DrJg,"['Burgers', 'American', 'Sandwiches', 'Family Meals']",,,$,47.609516,-122.3392207,12065137303,98101,1501 2nd Ave,Seattle,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '10:0', 'closes': '20:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Seattle', 'addressRegion': 'WA', 'postalCode': '98101', 'addressCountry': 'US', 'streetAddress': '1501 2nd Ave'}","{'@type': 'GeoCoordinates', 'latitude': 47.609516, 'longitude': -122.3392207}",{},"Ben Paris, 1501 2nd Ave, Seattle, WA, 98101"
JP's Barroom,https://www.ubereats.com/store/jps-barroom/0TH5MyAXTTyMLtgz5pdk6g,"['Burgers', 'American', 'Sandwiches']",,,$,47.4806461,-122.2063582,14252772766,98057,214 Williams Avenue South,Renton,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '2:0', 'closes': '2:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Renton', 'addressRegion': 'WA', 'postalCode': '98057', 'addressCountry': 'US', 'streetAddress': '214 Williams Avenue South'}","{'@type': 'GeoCoordinates', 'latitude': 47.4806461, 'longitude': -122.2063582}",{},"JP's Barroom, 214 Williams Avenue South, Renton, WA, 98057"
Classic Eats,https://www.ubereats.com/store/classic-eats/g2SOrgIiSNy3J4KQ4seMvA,"['American', 'Family Friendly', 'Black-owned']",,,$$,47.4668009,-122.3466079,12062416275,98166,918 SW 152nd St,Burien,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '15:30', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '8:0', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '9:0', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '9:0', 'closes': '19:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '11:0', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:0', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '15:30', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '8:0', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '9:0', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '9:0', 'closes': '19:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Burien', 'addressRegion': 'WA', 'postalCode': '98166', 'addressCountry': 'US', 'streetAddress': '918 SW 152nd St'}","{'@type': 'GeoCoordinates', 'latitude': 47.4668009, 'longitude': -122.3466079}",{},"Classic Eats, 918 SW 152nd St, Burien, WA, 98166"
Buckley's In Belltown,https://www.ubereats.com/store/buckleys-in-belltown/ttGmJnmPRnKLRadSf6B_pA,"['Burgers', 'American', 'Sandwiches', 'Pub']",,,$,47.6145434,-122.3470057,12065888879,98121,2331 2nd Ave,Seattle,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '9:0', 'closes': '12:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '17:0', 'closes': '2:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '0:0', 'closes': '2:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:30', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '17:0', 'closes': '2:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '9:0', 'closes': '12:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '17:0', 'closes': '2:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Seattle', 'addressRegion': 'WA', 'postalCode': '98121', 'addressCountry': 'US', 'streetAddress': '2331 2nd Ave'}","{'@type': 'GeoCoordinates', 'latitude': 47.6145434, 'longitude': -122.3470057}",{},"Buckley's In Belltown, 2331 2nd Ave, Seattle, WA, 98121"
*Silver Dollar Casino (SeaTac),https://www.ubereats.com/store/*silver-dollar-casino-seatac/iSsH4JZ6WCCmzZS8E4rjAQ,"['American', 'Salads', 'Sandwiches']",,,"",47.43018,-122.29472,,98188,19222 International Blvd,Seatac,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '4:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '9:0', 'closes': '4:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '9:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '0:0', 'closes': '23:59'}]","{'@type': 'PostalAddress', 'addressLocality': 'Seatac', 'addressRegion': 'WA', 'postalCode': '98188', 'addressCountry': 'US', 'streetAddress': '19222 International Blvd'}","{'@type': 'GeoCoordinates', 'latitude': 47.43018, 'longitude': -122.29472}",{},"*Silver Dollar Casino (SeaTac), 19222 International Blvd, Seatac, WA, 98188"
*Great American Casino (Tukwila),https://www.ubereats.com/store/*great-american-casino-tukwila/0aNoMiWKXFKlCN5RYFKGoA,"['American', 'Salads', 'Sandwich', 'Burgers']",,,"",47.4772,-122.26018,,98168,14040 Interurban Ave South,Tukwila,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '0:0', 'closes': '23:59'}]","{'@type': 'PostalAddress', 'addressLocality': 'Tukwila', 'addressRegion': 'WA', 'postalCode': '98168', 'addressCountry': 'US', 'streetAddress': '14040 Interurban Ave South'}","{'@type': 'GeoCoordinates', 'latitude': 47.4772, 'longitude': -122.26018}",{},"*Great American Casino (Tukwila), 14040 Interurban Ave South, Tukwila, WA, 98168"
McMenamins Queen Anne,https://www.ubereats.com/store/mcmenamins-queen-anne/0OdvcsldSl6NbKsuI9hcOA,"['Burgers', 'American', 'Sandwiches']",4.8,22,$,47.625593,-122.3517075,12062854722,98109,200 Roy St #105,Seattle,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '12:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '12:0', 'closes': '23:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Seattle', 'addressRegion': 'WA', 'postalCode': '98109', 'addressCountry': 'US', 'streetAddress': '200 Roy St #105'}","{'@type': 'GeoCoordinates', 'latitude': 47.625593, 'longitude': -122.3517075}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '22'}","McMenamins Queen Anne, 200 Roy St #105, Seattle, WA, 98109"
The Pike Brewing Company,https://www.ubereats.com/store/the-pike-brewing-company/J4A8iSpRRhGh88MUNG_KaQ,"['Traditional American', 'Pub']",,,$$,47.6081995,-122.3397191,12066226044,98101,1415 1st Ave,Seattle,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '9:0', 'closes': '9:6'}]","{'@type': 'PostalAddress', 'addressLocality': 'Seattle', 'addressRegion': 'WA', 'postalCode': '98101', 'addressCountry': 'US', 'streetAddress': '1415 1st Ave'}","{'@type': 'GeoCoordinates', 'latitude': 47.6081995, 'longitude': -122.3397191}",{},"The Pike Brewing Company, 1415 1st Ave, Seattle, WA, 98101"
Deluxe bar and grill,https://www.ubereats.com/store/deluxe-bar-and-grill/bqLO3XiLRO2zKb4zBICB7Q,"['Burgers', 'American', 'Sandwiches']",,,$,47.6250088,-122.3212907,2063249697,98102,625 Broadway E,Seattle,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '15:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '12:0', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '15:0', 'closes': '20:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Seattle', 'addressRegion': 'WA', 'postalCode': '98102', 'addressCountry': 'US', 'streetAddress': '625 Broadway E'}","{'@type': 'GeoCoordinates', 'latitude': 47.6250088, 'longitude': -122.3212907}",{},"Deluxe bar and grill, 625 Broadway E, Seattle, WA, 98102"
Scoreboard,https://www.ubereats.com/store/scoreboard/Uq1V7hmWVP-1T5VudelU7Q,"['Burgers', 'American', 'Sandwiches']",,,"",47.31205,-122.31753,12538394791,98003,1200 S 324th St,Federal Way,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '9:0', 'closes': '11:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:0', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:0', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '9:0', 'closes': '11:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Federal Way', 'addressRegion': 'WA', 'postalCode': '98003', 'addressCountry': 'US', 'streetAddress': '1200 S 324th St'}","{'@type': 'GeoCoordinates', 'latitude': 47.31205, 'longitude': -122.31753}",{},"Scoreboard, 1200 S 324th St, Federal Way, WA, 98003"
Nashville’s Sports Bar,https://www.ubereats.com/store/nashvilles-sports-bar/i7iavXQbQhm7eEqdqrRO7g,"['Burgers', 'American', 'Sandwiches']",,,"",47.382049,-122.232007,12538520909,98032,114 Railroad Avenue North,Kent,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Tuesday', 'opens': '3:0', 'closes': '3:5'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Tuesday', 'opens': '3:0', 'closes': '3:5'}]","{'@type': 'PostalAddress', 'addressLocality': 'Kent', 'addressRegion': 'WA', 'postalCode': '98032', 'addressCountry': 'US', 'streetAddress': '114 Railroad Avenue North'}","{'@type': 'GeoCoordinates', 'latitude': 47.382049, 'longitude': -122.232007}",{},"Nashville’s Sports Bar, 114 Railroad Avenue North, Kent, WA, 98032"
JOEY Restaurants (Southcenter),https://www.ubereats.com/store/joey-restaurants-southcenter/q_6Jy5_9RguKc6gCejkYSQ,"['Burgers', 'American', 'Sandwiches']",,,$,47.45705,-122.25748,12068356397,98188,758 Southcenter Mall,Tukwila,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '23:59'}]","{'@type': 'PostalAddress', 'addressLocality': 'Tukwila', 'addressRegion': 'WA', 'postalCode': '98188', 'addressCountry': 'US', 'streetAddress': '758 Southcenter Mall'}","{'@type': 'GeoCoordinates', 'latitude': 47.45705, 'longitude': -122.25748}",{},"JOEY Restaurants (Southcenter), 758 Southcenter Mall, Tukwila, WA, 98188"
Royal detail and coffee,https://www.ubereats.com/store/royal-detail-and-coffee/jwO1iNw8XkKQSfeYRh-ltQ,"['comfortfood', 'american', 'burgers']",,,"",47.53791,-122.27002,12064024140,98118,7216 Rainier Avenue South,Seattle,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '9:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Seattle', 'addressRegion': 'WA', 'postalCode': '98118', 'addressCountry': 'US', 'streetAddress': '7216 Rainier Avenue South'}","{'@type': 'GeoCoordinates', 'latitude': 47.53791, 'longitude': -122.27002}",{},"Royal detail and coffee, 7216 Rainier Avenue South, Seattle, WA, 98118"
