name,url,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,streetAddress,addressLocality,addressRegion,openingHoursSpecification,addressString,geoString,ratingString,full_address
Hoboken Wings &amp; Munchies,https://www.ubereats.com/store/hoboken-wings-%26-munchies/fd3YAY-mRYyJN4AcK9SbOA,"['Wings', 'American', 'Fast Food']",,,$,40.7396376,-74.0298706,12018501281,07030,221 Washington St,Hoboken,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '0:0', 'closes': '1:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '12:0', 'closes': '23:59'}]","{'@type': 'PostalAddress', 'addressLocality': 'Hoboken', 'addressRegion': 'NJ', 'postalCode': '07030', 'addressCountry': 'US', 'streetAddress': '221 Washington St'}","{'@type': 'GeoCoordinates', 'latitude': 40.7396376, 'longitude': -74.0298706}",{},"Hoboken Wings &amp; Munchies, 221 Washington St, Hoboken, NJ, 07030"
Napoli's Pizza - Washington Street (Uptown),https://www.ubereats.com/store/napolis-pizza-washington-street-uptown/vZQ5UDjeX92RfJ-zeH7wOQ,"['Pizza', 'Pasta', 'Salads']",4.7,200,$$,40.75072,-74.02717,12012160900,07030,1118 Washington St,Hoboken,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:30', 'closes': '22:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:30', 'closes': '23:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Hoboken', 'addressRegion': 'NJ', 'postalCode': '07030', 'addressCountry': 'US', 'streetAddress': '1118 Washington St'}","{'@type': 'GeoCoordinates', 'latitude': 40.75072, 'longitude': -74.02717}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '200'}","Napoli's Pizza - Washington Street (Uptown), 1118 Washington St, Hoboken, NJ, 07030"
The Backyard Jersey City,https://www.ubereats.com/store/the-backyard-jersey-city/RbucbrnqSjOby7OP5d-uXg,"['Filipino', 'Asian', 'Asian Fusion']",4.5,13,"",40.71377,-74.08966,12018853106,07305,331 West Side Avenue,Jersey City,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:30', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:30', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:30', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Jersey City', 'addressRegion': 'NJ', 'postalCode': '07305', 'addressCountry': 'US', 'streetAddress': '331 West Side Avenue'}","{'@type': 'GeoCoordinates', 'latitude': 40.71377, 'longitude': -74.08966}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '13'}","The Backyard Jersey City, 331 West Side Avenue, Jersey City, NJ, 07305"
Belo bar,https://www.ubereats.com/store/belo-bar/4DMQUj_qTmKjtXnRhYAsZA,"['American', 'Bistro', 'American']",,,"",40.7375,-74.03007,12014810432,07030,104 Hudson Street,Hoboken,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday'], 'opens': '16:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday'], 'opens': '11:30', 'closes': '15:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday'], 'opens': '11:30', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:30', 'closes': '15:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:30', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '12:0', 'closes': '23:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Hoboken', 'addressRegion': 'NJ', 'postalCode': '07030', 'addressCountry': 'US', 'streetAddress': '104 Hudson Street'}","{'@type': 'GeoCoordinates', 'latitude': 40.7375, 'longitude': -74.03007}",{},"Belo bar, 104 Hudson Street, Hoboken, NJ, 07030"
Farside Tavern,https://www.ubereats.com/store/farside-tavern/0USWU7eqVZW9qD5teSwjQA,"['American', 'Burgers', 'Sandwiches']",,,"",40.74313,-74.02896,12019637677,07030,531 Washington Street,Hoboken,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:30', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:30', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Hoboken', 'addressRegion': 'NJ', 'postalCode': '07030', 'addressCountry': 'US', 'streetAddress': '531 Washington Street'}","{'@type': 'GeoCoordinates', 'latitude': 40.74313, 'longitude': -74.02896}",{},"Farside Tavern, 531 Washington Street, Hoboken, NJ, 07030"
Muteki Ramen(Jersey City),https://www.ubereats.com/store/muteki-ramenjersey-city/9eWlMY1IW4iClANp0cMe-g,"['Japanese', 'Comfort Food', 'Ramen']",4.9,182,"",40.7161474166725,-74.0378174185753,12015209521,07302,100 York Street,Jersey City,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday'], 'opens': '11:30', 'closes': '21:40'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:30', 'closes': '21:40'}]","{'@type': 'PostalAddress', 'addressLocality': 'Jersey City', 'addressRegion': 'NJ', 'postalCode': '07302', 'addressCountry': 'US', 'streetAddress': '100 York Street'}","{'@type': 'GeoCoordinates', 'latitude': 40.716147416672506, 'longitude': -74.03781741857529}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '182'}","Muteki Ramen(Jersey City), 100 York Street, Jersey City, NJ, 07302"
Ela Greek Kitchen,https://www.ubereats.com/store/ela-greek-kitchen/cjxSxsu1SLG-5hMSRqtatg,"['Mediterranean', 'Greek', 'Vegetarian']",4.7,97,"",40.72102,-74.04556,15206091530,07302,179 Newark Avenue,Jersey City,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:0', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:0', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:0', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Jersey City', 'addressRegion': 'NJ', 'postalCode': '07302', 'addressCountry': 'US', 'streetAddress': '179 Newark Avenue'}","{'@type': 'GeoCoordinates', 'latitude': 40.72102, 'longitude': -74.04556}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '97'}","Ela Greek Kitchen, 179 Newark Avenue, Jersey City, NJ, 07302"
Vincent's Pizzeria,https://www.ubereats.com/store/vincents-pizzeria/VNpITK7LRgunLzp7wmBdRA,"['Pizza', 'Italian']",4.5,193,$,40.69927,-74.09589,12014333330,07305,1697 John F. Kennedy Blvd,Jersey City,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '0:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday'], 'opens': '0:0', 'closes': '0:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday'], 'opens': '10:30', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '10:30', 'closes': '1:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '10:30', 'closes': '2:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Jersey City', 'addressRegion': 'NJ', 'postalCode': '07305', 'addressCountry': 'US', 'streetAddress': '1697 John F. Kennedy Blvd'}","{'@type': 'GeoCoordinates', 'latitude': 40.69927, 'longitude': -74.09589}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '193'}","Vincent's Pizzeria, 1697 John F. Kennedy Blvd, Jersey City, NJ, 07305"
Jiangnan Fusion 江南食府,https://www.ubereats.com/store/jiangnan-fusion-%E6%B1%9F%E5%8D%97%E9%A3%9F%E5%BA%9C/1KkSN27OUzKWev3s0U9DIw,"['Chinese', 'Asian', 'Asian Fusion', 'Seafood', 'Fish &amp; Seafood', 'BBQ', 'Comfort Food', 'Exclusive to Eats']",4.7,200,"",40.71684,-74.03874,12013336668,07302,97 Montgomery Street,Jersey City,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:30', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:30', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:30', 'closes': '16:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:30', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Jersey City', 'addressRegion': 'NJ', 'postalCode': '07302', 'addressCountry': 'US', 'streetAddress': '97 Montgomery Street'}","{'@type': 'GeoCoordinates', 'latitude': 40.71684, 'longitude': -74.03874}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '200'}","Jiangnan Fusion 江南食府, 97 Montgomery Street, Jersey City, NJ, 07302"
Amin's Chinese Halal Restaurant,https://www.ubereats.com/store/amins-chinese-halal-restaurant/8Sb48As5QGCqXyJmvamDZA,"['Chinese', 'Asian', 'Noodles']",4.8,158,"",40.73827,-74.06583,12019631788,07306,215 Tonnele Avenue,Jersey City,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday'], 'opens': '11:30', 'closes': '22:20'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday'], 'opens': '11:30', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:30', 'closes': '22:20'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:30', 'closes': '15:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Jersey City', 'addressRegion': 'NJ', 'postalCode': '07306', 'addressCountry': 'US', 'streetAddress': '215 Tonnele Avenue'}","{'@type': 'GeoCoordinates', 'latitude': 40.73827, 'longitude': -74.06583}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '158'}","Amin's Chinese Halal Restaurant, 215 Tonnele Avenue, Jersey City, NJ, 07306"
Napoli's Pizza - Clinton Street (Downtown),https://www.ubereats.com/store/napolis-pizza-clinton-street-downtown/UhdFIeF1V-6ibwqgB4M9Cg,"['Italian', 'Pizza', 'Pasta']",4.6,143,"",40.73937,-74.03483,12014790440,07030,133 Clinton St,Hoboken,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday'], 'opens': '11:30', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Wednesday', 'opens': '11:30', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '11:30', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:30', 'closes': '23:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Hoboken', 'addressRegion': 'NJ', 'postalCode': '07030', 'addressCountry': 'US', 'streetAddress': '133 Clinton St'}","{'@type': 'GeoCoordinates', 'latitude': 40.73937, 'longitude': -74.03483}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '143'}","Napoli's Pizza - Clinton Street (Downtown), 133 Clinton St, Hoboken, NJ, 07030"
Future,https://www.ubereats.com/store/future/MVhLxupzTtStFkgVeOaC8w,"['Chinese', 'Asian', 'Asian Fusion']",4.8,200,$,40.722305,-74.046959,12014203351,07302,216 Newark Ave,Jersey City,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '21:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '15:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '21:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '15:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:0', 'closes': '22:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:0', 'closes': '15:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Jersey City', 'addressRegion': 'NJ', 'postalCode': '07302', 'addressCountry': 'US', 'streetAddress': '216 Newark Ave'}","{'@type': 'GeoCoordinates', 'latitude': 40.722305, 'longitude': -74.046959}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '200'}","Future, 216 Newark Ave, Jersey City, NJ, 07302"
One Dee Siam,https://www.ubereats.com/store/one-dee-siam/zWjg2iq1QOikEPw5hcWeZQ,"['Thai', 'Asian', 'Noodles', 'Group Friendly']",4.7,200,"",40.72015,-74.04391,16465520126,07302,137 Newark Avenue,Jersey City,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:30', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '16:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:30', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday'], 'opens': '16:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:30', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:30', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '16:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:30', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:30', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '16:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Jersey City', 'addressRegion': 'NJ', 'postalCode': '07302', 'addressCountry': 'US', 'streetAddress': '137 Newark Avenue'}","{'@type': 'GeoCoordinates', 'latitude': 40.72015, 'longitude': -74.04391}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '200'}","One Dee Siam, 137 Newark Avenue, Jersey City, NJ, 07302"
H&amp;S Giovanni's,https://www.ubereats.com/store/h%26s-giovannis/vUBH6qfnWCmUsfJqSx6dqQ,"['Italian', 'Comfort Food', 'Pizza']",4.4,36,$$,40.74361,-74.02872,12017144232,07030,603 Washington St,Hoboken,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:0', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Hoboken', 'addressRegion': 'NJ', 'postalCode': '07030', 'addressCountry': 'US', 'streetAddress': '603 Washington St'}","{'@type': 'GeoCoordinates', 'latitude': 40.74361, 'longitude': -74.02872}","{'@type': 'AggregateRating', 'ratingValue': 4.4, 'reviewCount': '36'}","H&amp;S Giovanni's, 603 Washington St, Hoboken, NJ, 07030"
Happy Wok,https://www.ubereats.com/store/happy-wok/ZI6M2x4TTqG6MR3t8i0Kaw,"['Chinese', 'Asian', 'Asian Fusion', 'Family Meals']",4.7,200,$,40.7149813,-74.0754329,17184158860,07304,497 Martin Luther King Dr.,Jersey City,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '16:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '16:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:0', 'closes': '16:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Jersey City', 'addressRegion': 'NJ', 'postalCode': '07304', 'addressCountry': 'US', 'streetAddress': '497 Martin Luther King Dr.'}","{'@type': 'GeoCoordinates', 'latitude': 40.7149813, 'longitude': -74.0754329}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '200'}","Happy Wok, 497 Martin Luther King Dr., Jersey City, NJ, 07304"
Mamak House,https://www.ubereats.com/store/mamak-house/8Gut6SipSf6JKxbp2PB_bA,"['Malaysian', 'Noodles', 'Vegetarian', 'Healthy']",4.8,112,"",40.7052937,-74.0996263,12013330072,07305,250 Route 440,Jersey City,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:15', 'closes': '20:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Jersey City', 'addressRegion': 'NJ', 'postalCode': '07305', 'addressCountry': 'US', 'streetAddress': '250 Route 440'}","{'@type': 'GeoCoordinates', 'latitude': 40.7052937, 'longitude': -74.0996263}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '112'}","Mamak House, 250 Route 440, Jersey City, NJ, 07305"
Spice Spirit (900 Bergen Ave),https://www.ubereats.com/store/spice-spirit-900-bergen-ave/7Y0Oz83QTSe3fdn3O13fuQ,"['Szechuan', 'Sushi', 'Asian']",4.8,67,"",40.72987,-74.06519,12016563866,07306,900 Bergen Ave,Jersey City,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:45', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:0', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:45', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Jersey City', 'addressRegion': 'NJ', 'postalCode': '07306', 'addressCountry': 'US', 'streetAddress': '900 Bergen Ave'}","{'@type': 'GeoCoordinates', 'latitude': 40.72987, 'longitude': -74.06519}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '67'}","Spice Spirit (900 Bergen Ave), 900 Bergen Ave, Jersey City, NJ, 07306"
The Shawarma Treatment (919 Montgomery St),https://www.ubereats.com/store/the-shawarma-treatment-919-montgomery-st/spcyqojtVa2iLgsA6VCLlA,"['Middle Eastern', 'Mediterranean', 'Falafel', 'Halal', 'Sandwiches']",,,$,40.72816,-74.07527,19142171965,7306,919 Montgomery St,Jersey City,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:30', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '10:30', 'closes': '1:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Tuesday', 'opens': '10:30', 'closes': '0:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Wednesday', 'opens': '10:30', 'closes': '1:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '10:30', 'closes': '0:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '10:30', 'closes': '1:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Jersey City', 'addressRegion': 'NJ', 'postalCode': '7306', 'addressCountry': 'US', 'streetAddress': '919 Montgomery St'}","{'@type': 'GeoCoordinates', 'latitude': 40.72816, 'longitude': -74.07527}",{},"The Shawarma Treatment (919 Montgomery St), 919 Montgomery St, Jersey City, NJ, 7306"
Rajbhog Sweets,https://www.ubereats.com/store/rajbhog-sweets/E0B49IwXS4W7m2p6jrQAlA,['Indian'],4.2,60,$,40.7357883,-74.0654689,12016566660,07306,812 Newark Ave,Jersey City,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday'], 'opens': '11:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Tuesday', 'opens': '13:0', 'closes': '18:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Jersey City', 'addressRegion': 'NJ', 'postalCode': '07306', 'addressCountry': 'US', 'streetAddress': '812 Newark Ave'}","{'@type': 'GeoCoordinates', 'latitude': 40.7357883, 'longitude': -74.0654689}","{'@type': 'AggregateRating', 'ratingValue': 4.2, 'reviewCount': '60'}","Rajbhog Sweets, 812 Newark Ave, Jersey City, NJ, 07306"
Sapthagiri Taste Of India,https://www.ubereats.com/store/sapthagiri-taste-of-india/GRZneuz2S5u_8IT6URbjpQ,['Indian'],4.5,200,$,40.73524,-74.06214,12015338400,07306,737 Newark Ave,Jersey City,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '8:30', 'closes': '10:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '10:30', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '10:30', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday'], 'opens': '10:30', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '10:30', 'closes': '23:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '8:30', 'closes': '10:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '10:30', 'closes': '23:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Jersey City', 'addressRegion': 'NJ', 'postalCode': '07306', 'addressCountry': 'US', 'streetAddress': '737 Newark Ave'}","{'@type': 'GeoCoordinates', 'latitude': 40.73524, 'longitude': -74.06214}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '200'}","Sapthagiri Taste Of India, 737 Newark Ave, Jersey City, NJ, 07306"
Golconda Chimney,https://www.ubereats.com/store/golconda-chimney/uSCk0KYcSP61S-jrGrmcHg,['Indian'],4.1,54,$,40.7357986,-74.0651829,12016080666,07306,806 Newark Ave,Jersey City,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:30', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:30', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Tuesday', 'opens': '11:30', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:30', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:30', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Jersey City', 'addressRegion': 'NJ', 'postalCode': '07306', 'addressCountry': 'US', 'streetAddress': '806 Newark Ave'}","{'@type': 'GeoCoordinates', 'latitude': 40.7357986, 'longitude': -74.0651829}","{'@type': 'AggregateRating', 'ratingValue': 4.1, 'reviewCount': '54'}","Golconda Chimney, 806 Newark Ave, Jersey City, NJ, 07306"
